DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;TOTAL
2017;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOS RIOS;6
2017;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GUAYAS;67
2017;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTA ELENA;34
2017;02 Febrero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTA ELENA;14
2017;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;MANABI;17
2017;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;BOLIVAR;10
2017;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;8
2017;06 Junio;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;GUAYAS;23
2017;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTA ELENA;12
2017;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ORELLANA;26
2017;05 Mayo;V;SIN ACTIVIDAD ECONOMICA - CIIU;GUAYAS;1
2017;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;IMBABURA;53
2017;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;IMBABURA;32
2017;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;LOJA;17
2017;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PICHINCHA;24
2017;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;LOJA;25
2017;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;LOJA;19
2017;12 Diciembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTO DOMINGO DE LOS TSACHILAS;23
2017;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOJA;64
2017;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;ZAMORA CHINCHIPE;7
2017;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOJA;65
2017;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;LOJA;7
2017;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOJA;15
2017;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;EL ORO;15
2017;11 Noviembre;P;ENSEÑANZA.;IMBABURA;7
2017;12 Diciembre;P;ENSEÑANZA.;CARCHI;1
2017;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;IMBABURA;5
2017;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;IMBABURA;88
2017;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;IMBABURA;8
2017;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTO DOMINGO DE LOS TSACHILAS;20
2017;08 Agosto;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ZAMORA CHINCHIPE;15
2017;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOJA;43
2017;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;LOJA;17
2017;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ZAMORA CHINCHIPE;19
2017;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;ZAMORA CHINCHIPE;3
2017;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ZAMORA CHINCHIPE;25
2017;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;IMBABURA;5
2017;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;IMBABURA;10
2017;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOS RIOS;6
2017;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOS RIOS;39
2017;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOS RIOS;64
2017;01 Enero;P;ENSEÑANZA.;LOS RIOS;31
2017;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOS RIOS;36
2017;03 Marzo;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;MANABI;1
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;MANABI;39
2017;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MANABI;50
2017;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;MANABI;93
2017;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MANABI;82
2017;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MANABI;198
2017;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MANABI;156
2017;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;MANABI;21
2017;07 Julio;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;MANABI;2
2017;03 Marzo;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";MANABI;6
2017;09 Septiembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;MANABI;1
2017;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOS RIOS;175
2017;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOS RIOS;62
2017;08 Agosto;F;CONSTRUCCIÓN.;PASTAZA;14
2017;04 Abril;L;ACTIVIDADES INMOBILIARIAS.;MANABI;27
2017;04 Abril;P;ENSEÑANZA.;BOLIVAR;6
2017;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;COTOPAXI;6
2017;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOS RIOS;12
2017;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;SUCUMBIOS;4
2017;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;LOS RIOS;25
2017;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;MANABI;42
2017;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;MANABI;35
2017;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOS RIOS;31
2017;08 Agosto;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;LOS RIOS;1
2017;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOS RIOS;9
2017;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GALAPAGOS;6
2017;12 Diciembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SUCUMBIOS;8
2017;05 Mayo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOJA;6
2017;09 Septiembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOJA;10
2017;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;MANABI;27
2017;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;MANABI;36
2017;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MORONA SANTIAGO;23
2017;07 Julio;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;TUNGURAHUA;1
2017;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ORELLANA;17
2017;08 Agosto;H;TRANSPORTE Y ALMACENAMIENTO.;PASTAZA;5
2017;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PASTAZA;7
2017;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;32
2017;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;SUCUMBIOS;5
2017;03 Marzo;F;CONSTRUCCIÓN.;NAPO;21
2017;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;NAPO;5
2017;07 Julio;P;ENSEÑANZA.;PASTAZA;4
2017;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;MORONA SANTIAGO;17
2017;11 Noviembre;H;TRANSPORTE Y ALMACENAMIENTO.;TUNGURAHUA;24
2017;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;PASTAZA;32
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;PASTAZA;12
2017;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;PASTAZA;16
2017;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MORONA SANTIAGO;13
2017;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MORONA SANTIAGO;35
2017;10 Octubre;F;CONSTRUCCIÓN.;MORONA SANTIAGO;10
2017;09 Septiembre;P;ENSEÑANZA.;MANABI;26
2017;12 Diciembre;F;CONSTRUCCIÓN.;NAPO;7
2017;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;NAPO;9
2017;10 Octubre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;MORONA SANTIAGO;1
2017;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";NAPO;43
2017;08 Agosto;P;ENSEÑANZA.;MORONA SANTIAGO;5
2017;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;ORELLANA;10
2017;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;ORELLANA;11
2017;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ORELLANA;47
2017;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;ORELLANA;35
2017;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;PASTAZA;40
2017;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MORONA SANTIAGO;11
2017;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;TUNGURAHUA;7
2017;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";MANABI;25
2017;03 Marzo;F;CONSTRUCCIÓN.;CARCHI;8
2017;06 Junio;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";PICHINCHA;6
2017;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;GUAYAS;8
2017;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GALAPAGOS;1
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;CARCHI;3
2017;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;PASTAZA;3
2017;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOS RIOS;8
2017;08 Agosto;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;CHIMBORAZO;1
2017;12 Diciembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";PICHINCHA;11
2017;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTO DOMINGO DE LOS TSACHILAS;6
2017;01 Enero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GALAPAGOS;4
2017;12 Diciembre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;PICHINCHA;6
2017;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;SUCUMBIOS;5
2017;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ORELLANA;6
2017;12 Diciembre;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;10
2017;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTO DOMINGO DE LOS TSACHILAS;9
2017;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CARCHI;9
2017;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTO DOMINGO DE LOS TSACHILAS;7
2017;01 Enero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;NAPO;21
2017;11 Noviembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GUAYAS;93
2017;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;21
2017;10 Octubre;C;INDUSTRIAS MANUFACTURERAS.;IMBABURA;19
2017;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTO DOMINGO DE LOS TSACHILAS;29
2017;05 Mayo;J;INFORMACIÓN Y COMUNICACIÓN.;PICHINCHA;22
2017;01 Enero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CARCHI;32
2017;05 Mayo;F;CONSTRUCCIÓN.;ORELLANA;4
2017;06 Junio;F;CONSTRUCCIÓN.;IMBABURA;21
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;TUNGURAHUA;22
2017;05 Mayo;V;SIN ACTIVIDAD ECONOMICA - CIIU;TUNGURAHUA;1
2017;07 Julio;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;TUNGURAHUA;2
2017;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;55
2017;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;PASTAZA;26
2017;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;SUCUMBIOS;3
2017;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;TUNGURAHUA;35
2017;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;GALAPAGOS;2
2017;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";TUNGURAHUA;1
2017;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;GALAPAGOS;3
2017;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;SUCUMBIOS;10
2017;11 Noviembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GALAPAGOS;7
2017;05 Mayo;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";ESMERALDAS;2
2017;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CARCHI;18
2017;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;ZAMORA CHINCHIPE;24
2017;10 Octubre;F;CONSTRUCCIÓN.;CARCHI;3
2017;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;SANTA ELENA;2
2017;01 Enero;P;ENSEÑANZA.;SUCUMBIOS;7
2017;11 Noviembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ZAMORA CHINCHIPE;7
2017;06 Junio;P;ENSEÑANZA.;GALAPAGOS;2
2017;01 Enero;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;TUNGURAHUA;1
2017;07 Julio;C;INDUSTRIAS MANUFACTURERAS.;ZAMORA CHINCHIPE;10
2017;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ZAMORA CHINCHIPE;4
2017;01 Enero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ZAMORA CHINCHIPE;5
2017;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;TUNGURAHUA;2
2017;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;TUNGURAHUA;7
2017;05 Mayo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ZAMORA CHINCHIPE;4
2017;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;ZAMORA CHINCHIPE;7
2017;05 Mayo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;BOLIVAR;2
2017;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SUCUMBIOS;14
2017;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;SANTA ELENA;10
2017;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;IMBABURA;5
2017;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;BOLIVAR;7
2017;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;MORONA SANTIAGO;23
2017;10 Octubre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ORELLANA;22
2017;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GALAPAGOS;10
2017;01 Enero;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;GUAYAS;29
2017;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;14
2017;03 Marzo;V;SIN ACTIVIDAD ECONOMICA - CIIU;CAÑAR;1
2017;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;COTOPAXI;2
2017;10 Octubre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ZAMORA CHINCHIPE;12
2017;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;EL ORO;17
2017;10 Octubre;P;ENSEÑANZA.;TUNGURAHUA;10
2017;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;NAPO;2
2017;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTA ELENA;3
2017;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOJA;12
2017;04 Abril;L;ACTIVIDADES INMOBILIARIAS.;COTOPAXI;7
2017;11 Noviembre;F;CONSTRUCCIÓN.;TUNGURAHUA;23
2017;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CAÑAR;19
2017;08 Agosto;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";PASTAZA;1
2017;06 Junio;F;CONSTRUCCIÓN.;ZAMORA CHINCHIPE;9
2017;09 Septiembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";GALAPAGOS;1
2017;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;CARCHI;2
2017;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ZAMORA CHINCHIPE;3
2017;10 Octubre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";GUAYAS;3
2017;01 Enero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTO DOMINGO DE LOS TSACHILAS;6
2017;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;COTOPAXI;11
2017;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOS RIOS;3
2017;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTO DOMINGO DE LOS TSACHILAS;18
2017;09 Septiembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTA ELENA;2
2017;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;AZUAY;3
2017;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;ESMERALDAS;13
2017;11 Noviembre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;EL ORO;2
2017;08 Agosto;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;LOJA;2
2017;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MORONA SANTIAGO;12
2017;08 Agosto;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";TUNGURAHUA;1
2017;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;SUCUMBIOS;8
2017;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ZAMORA CHINCHIPE;14
2017;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CARCHI;17
2017;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GALAPAGOS;10
2017;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;8
2017;06 Junio;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;PICHINCHA;18
2017;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CARCHI;13
2017;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;PASTAZA;1
2017;04 Abril;L;ACTIVIDADES INMOBILIARIAS.;SUCUMBIOS;5
2017;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GALAPAGOS;3
2017;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GALAPAGOS;2
2017;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CAÑAR;2
2017;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PASTAZA;2
2017;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;SANTA ELENA;3
2017;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CAÑAR;10
2017;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ZAMORA CHINCHIPE;9
2017;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ZAMORA CHINCHIPE;11
2017;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ZAMORA CHINCHIPE;24
2017;11 Noviembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;PASTAZA;1
2017;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;NAPO;9
2017;02 Febrero;P;ENSEÑANZA.;CAÑAR;3
2017;12 Diciembre;F;CONSTRUCCIÓN.;COTOPAXI;25
2017;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CAÑAR;1
2017;02 Febrero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";COTOPAXI;2
2017;08 Agosto;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;LOJA;7
2017;09 Septiembre;F;CONSTRUCCIÓN.;CARCHI;4
2017;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GALAPAGOS;7
2017;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CAÑAR;4
2017;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;ZAMORA CHINCHIPE;2
2017;10 Octubre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GALAPAGOS;5
2017;10 Octubre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";MANABI;10
2017;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MORONA SANTIAGO;1
2017;07 Julio;C;INDUSTRIAS MANUFACTURERAS.;MORONA SANTIAGO;6
2017;04 Abril;F;CONSTRUCCIÓN.;NAPO;11
2017;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;NAPO;1
2017;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ZAMORA CHINCHIPE;4
2017;04 Abril;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";PICHINCHA;9
2017;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;SUCUMBIOS;9
2017;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOJA;11
